gene,highly_variable,means,dispersions,dispersions_norm,hvg_rank
ARHGEF2,True,0.47776804686964214,2.5871436539125816,1.6375757,847
DNAJC6,True,1.0003703332140617,2.6512382067546962,1.3495401,1262
SLC35D1,True,0.3303702806065071,2.6008409596530147,1.6074551,875
PLA2G4A,True,0.21428065895910872,2.496518241219189,1.1571237,1647
GADD45A,True,0.08170402409303447,2.601676889705391,1.6110636,870
AGMAT,True,0.039277664034313826,2.483007038633141,1.0987997,1789
CRYZ,True,0.1208236619155302,2.510570400706961,1.2177829,1506
KIF21B,True,0.06035818081994997,2.5599727424019174,1.4310386,1138
AKT3,True,0.3322324094694467,2.6558334250043756,1.844842,623
P3H1,True,0.3399479222228007,2.486594740062708,1.1142868,1753
SLC2A1,True,0.776775087461438,2.6417928391050793,1.3054675,1348
PTCH2,True,0.048527331891702725,2.4870969648361476,1.1164547,1744
DPH5,True,0.16330308033709262,2.5114621399736916,1.2216322,1497
RSRP1,True,1.199217464193546,2.811394964441403,1.6911445,798
STMN1,True,0.5688140805964462,2.571562495251096,1.5472218,961
NEK2,True,0.08788193832310179,2.7069803473060454,2.0656285,466
CENPF,True,1.197951296688814,2.7361986112083128,1.3634331,1234
RPA2,True,0.40332983179165405,2.500576841413231,1.1355813,1705
MUC5B,True,0.41120831035722977,2.6273193080076394,1.8705513,611
KIF14,True,0.7345256173450999,2.6995822657838184,1.5751166,921
NRP2,True,0.13150202382861867,2.516628621933856,1.2439345,1454
FILIP1,True,0.19453252078082864,2.6661443272446994,1.8893511,597
PLAGL1,True,0.4039519292738133,2.6532824886398227,2.0211098,495
FBXO30,True,0.11698270632660496,2.4940821360315333,1.1466078,1677
ALDH8A1,True,0.028448160645636024,2.5366681144212944,1.3304392,1297
PMFBP1,True,0.028833286889227677,2.4888765681471,1.1241368,1727
RARRES1,True,0.10627028296398859,2.952020152561597,3.1233954,113
ELL2,True,0.5754855009345822,2.564487961263975,1.5061971,1022
GDA,True,0.6277091370436452,2.7296499966641794,2.4639595,267
PHF19,True,0.3631263234745158,2.493107433901976,1.0922667,1806
ACYP1,True,0.08504734763468684,2.49020923598016,1.1298895,1717
IRF2BPL,True,0.46782657978944064,2.8608171355537806,3.224588,108
ESRRB,True,0.7061067650551065,2.757493539424418,2.625422,212
FAM98A,True,0.1688251348969012,2.5022037485210733,1.1816664,1590
IFIT3,True,0.04248070819928701,2.490259738163445,1.1301075,1716
AVPI1,True,0.2443912338615932,2.532336238812516,1.3117398,1333
HOXB3,True,0.18521551800386243,2.735475947172918,2.188636,385
MOB3B,True,0.3085712349103934,2.6725183820688003,1.9168661,577
CENPL,True,0.16364015309590854,2.4676324489590415,1.032432,1931
ACAT2,True,0.3275247291782966,2.543392241908934,1.3594654,1245
ALG5,True,0.2909473712104915,2.5855694010481836,1.5415322,970
MTERF2,True,0.12007267654899129,2.574563854155541,1.4940244,1039
WASHC3,True,0.2268353169081342,2.4843897573434823,1.1047685,1776
TNFRSF10B,True,0.4452306628197007,2.5041733735296012,1.1564373,1654
PTK2B,True,0.5173720283507853,2.504471808963152,1.1581678,1644
RNF170,True,0.31436963842558563,2.5042640469439945,1.1905601,1569
TEX14,True,0.982476078021257,3.754677573531693,6.498258,4
FAM117A,True,0.5737393116650047,2.596187718331669,1.6900216,799
TRIM6,True,0.04398104285247891,2.5251268821024153,1.280619,1394
ADCY7,True,0.3042758575732069,2.47602464446322,1.0686587,1857
TRMT1L,True,0.3338126293564723,2.4948603027617184,1.1499668,1669
CD80,True,0.05481351285383183,2.5623418816732184,1.4412656,1115
KIF18A,True,0.3835700622501336,2.618384867127409,1.8187412,649
TMEM156,True,0.19799151897631148,2.520885393327887,1.2623097,1421
ZSCAN20,True,0.042436910592362105,2.5908288873453906,1.5642358,935
COPA,True,1.0504881118414264,2.6163564117540354,1.1867795,1580
LRRC39,True,0.05936971593965271,2.527621881296687,1.2913892,1372
FAM126A,True,0.399099657605785,2.6683175204759335,2.1082969,427
INHBA,True,0.11740736821278216,2.786415386146897,2.408527,292
C7orf49,True,0.25748500707680344,2.481484940358607,1.0922292,1807
SRGN,True,0.34195459452583477,2.5312663846422927,1.3071215,1341
BICC1,True,0.2653294678979711,2.5072550201414403,1.2034713,1533
P4HA1,True,1.40156989863005,3.1897928412489733,3.3402305,99
CCDC91,True,0.9687394397302653,2.6207394457500475,1.207231,1524
NCKAP1L,True,0.1347743885754573,2.462792277669815,1.0115383,1999
NFE2,True,0.23166191683034743,2.5947123347548207,1.5809996,903
STIL,True,0.8654724877220084,2.6808367937468396,1.4876491,1049
NDUFAF4,True,0.04893353140870866,2.545244464329354,1.3674608,1227
ACVR1C,True,0.0372785940704319,2.839812330749104,2.6390264,205
LPGAT1,True,0.7753775492486276,2.6545462992771798,1.3649759,1231
B9D2,True,0.04757348196832664,2.519724457294714,1.2572984,1434
COQ8B,True,0.25743141642571277,2.473849239485948,1.0592681,1874
CTCFL,True,0.2360451140845624,2.5321627734971432,1.3109909,1334
FAM209A,True,0.03320255169602005,2.7524426100825172,2.261876,340
NCOA3,True,3.0870605959476642,3.2029516448822055,1.6116159,868
NEURL2,True,0.023295152588414404,2.5198816501582257,1.2579769,1429
BTN2A2,True,0.05373405432507747,2.663612181768887,1.8784206,605
SERPINB6,True,0.44472911944844684,2.5288288515694513,1.2994125,1356
OARD1,True,0.23946532375223278,2.496442781693791,1.1567979,1649
HIST1H2BJ,True,0.4784324219594472,2.6907263406351327,2.238244,358
DNAH8,True,0.28426564276238053,2.573677621883115,1.4901987,1045
EREG,True,0.11334481644301876,2.4678486151825076,1.0333651,1930
MYRF,True,0.14572946725212543,2.5407190863635463,1.3479261,1264
SSUH2,True,0.025870688310688197,2.8560877400111617,2.7092826,188
SH3TC1,True,0.02978964717691249,2.5141912079285054,1.2334129,1480
MT2A,True,0.21972623874771713,2.5720700239459307,1.4832592,1054
DOK4,True,0.061125244260042934,2.6260478157608373,1.7162659,763
ABCC4,True,1.134872995899335,2.849373925037877,1.8566595,619
SEPT6,True,0.6151716066262554,2.708231105319223,2.339753,326
GGA3,True,0.4242428478269109,2.510509917738471,1.1931825,1565
GTF2F1,True,0.3861606101612413,2.4817352856893566,1.0263205,1951
TNFSF9,True,0.061080252307512614,2.5331147768607902,1.3151004,1323
CD70,True,0.15321707086306055,2.5846863004631206,1.5377201,978
GPCPD1,True,0.7061100905114884,2.662511229781468,2.0746267,459
FOXA2,True,0.08164523437514859,2.63414213427628,1.7512068,716
PCSK2,True,0.1059689570339993,2.6393505614663653,1.7736901,698
PSMB2,True,0.48454378825881905,2.5046848785053206,1.1594034,1639
UROD,True,0.2045286319228506,2.6291515110841135,1.7296637,742
STAT5A,True,0.37503592753310827,2.581255414007498,1.6034303,881
WNK4,True,0.15770745948149476,2.525643936225085,1.282851,1388
SSX1,True,0.12585783119589514,2.467926062620093,1.0336994,1928
DLGAP5,True,0.4597479990166637,2.536569357121926,1.3442992,1276
WDR60,True,0.8588886585104313,2.6209949328531876,1.2084231,1523
FAM78A,True,0.21618976889800273,2.6642456898824585,1.8811553,602
INTS11,True,0.2947816381741112,2.5418264833186455,1.3527064,1255
PTPRB,True,0.25075111204190775,2.7213044086824207,2.1274614,416
TAS2R4,True,0.03714700198833752,2.678783771650043,1.943912,558
LRRC61,True,0.36458701030385454,2.59723789848624,1.6961116,792
ADGRE2,True,0.25365677002442416,2.5776829394369494,1.5074885,1019
TUBA4A,True,0.0488636430188085,2.5229107584352297,1.2710526,1409
VIL1,True,0.03511739259679844,2.619457824895933,1.6878188,801
MTERF1,True,0.3155762682479924,2.470692394202953,1.0456408,1900
MGAT3,True,0.094093964530953,2.573118508220207,1.4877852,1048
CDC42EP1,True,0.0908167761575409,2.4726513534197974,1.0540972,1885
TPST2,True,0.48728664525476456,2.5863761687436613,1.6331252,851
APOL2,True,0.0628553410083511,2.7113809276371827,2.0846245,448
RAC2,True,0.13710553613346216,2.522062153659014,1.2673894,1415
DOCK4,True,0.39250872071854653,2.6389143785174776,1.9377903,562
STRIP2,True,0.3433805303522815,2.473022877128175,1.0557009,1881
FLNC,True,0.2907365112228284,2.562836285881042,1.4433998,1112
SMO,True,0.031929991203879377,2.6764901300425556,1.934011,564
KLHDC10,True,1.4088987819446304,2.659269006407824,1.0281682,1944
PDE11A,True,0.20203344577377996,2.9800767834737245,3.244508,104
TTBK2,True,0.6487873847204673,2.647249319787721,1.986124,525
CCDC32,True,0.49545094527300915,2.514959462791476,1.218985,1503
ALDH1A2,True,0.7527959495236979,2.841363576811035,2.2366772,361
ANAPC13,True,0.11566279365856846,2.5344432145851434,1.320835,1317
PIMREG,True,0.05543264773420133,2.5600648208258265,1.4314362,1136
ATP1B2,True,0.06433230447562999,2.4822252662476725,1.095425,1800
PUS7L,True,0.3060746468222173,2.46845871090677,1.0359987,1924
MTUS1,True,0.9634874087515026,2.8894038075315183,2.460836,271
EGLN3,True,0.36942374098884695,2.5269971904729314,1.2887908,1375
EPB41L4A,True,0.28915151583902593,2.584570208091351,1.5372189,979
QRICH2,True,0.12384997010706086,2.551129730823663,1.3928659,1194
ARHGEF6,True,0.16853926830810104,2.7475695966401616,2.240841,352
MAP7D3,True,0.3449305554257399,2.484311932092562,1.1044326,1777
CDKN1C,True,0.07880430832634842,2.6154998769198214,1.6707335,818
PLPPR3,True,0.04504827540765078,2.7023980694512475,2.0458481,475
CBFA2T3,True,0.6463373045020676,2.576427969747154,1.5754362,920
APOE,True,0.27648641400472895,2.6147512832577173,1.667502,823
SAFB2,True,0.4389629549126489,2.5184702078396723,1.2393435,1466
BST2,True,0.3868582944591261,2.6909999253908468,2.2398305,354
RTN4IP1,True,0.19302977448806813,2.5249712089188154,1.279947,1396
UNC13A,True,0.07637461398857925,2.566242211909788,1.4581022,1089
GDF15,True,0.23521185167631248,2.5027341704100334,1.183956,1584
HRC,True,0.04830609987252571,2.7188172807444366,2.1167252,424
UBAC1,True,0.8385076178094975,2.6944402709069863,1.5511237,957
HBZ,True,0.8693158501619881,3.6064720226422327,5.8067217,7
GMFG,True,0.04906881296201436,2.5775738417405822,1.5070176,1021
SESN2,True,0.55255578470954,2.49720410597217,1.1160231,1746
CCDC62,True,0.11687603703592662,2.4684925769901693,1.0361449,1923
ZNF426,True,0.0909815830160378,2.541239496223397,1.3501726,1261
SLC6A8,True,0.5435027655633692,2.750899863349544,2.5871859,223
PNCK,True,0.10752842307765664,2.83320430936774,2.6105015,216
MPP1,True,0.27448870642631806,2.683762914893247,1.9654056,536
HSD17B3,True,0.03501550091286535,2.6182300906157927,1.6825191,807
AKAP12,True,0.1713069956119032,2.6641370037898153,1.880686,603
ACSS2,True,0.7964625680819948,2.9344801668977767,2.6711652,198
EDA2R,True,0.04185444218567831,2.600645715409054,1.6066123,878
HAUS8,True,0.228601537829799,2.542300749853293,1.3547537,1253
LRRC4B,True,0.09946860480300874,2.647984253291448,1.8109592,659
ACAP3,True,0.2971425142961822,2.5743688643977305,1.4931827,1042
NPHP4,True,0.29055606525203287,2.466381195588158,1.0270306,1949
TOP2A,True,1.0811094926844977,2.6793915003910795,1.1158636,1748
LINC00470,True,1.0039616601568246,2.820112647275327,2.1375191,406
ARFIP2,True,0.18640061571216426,2.798852399842546,2.462214,268
TRIM5,True,0.2529044385659242,2.4998747666892798,1.1716129,1611
PRKAA1,True,0.5738730072568916,2.6841600237628813,2.2001665,378
TMEM128,True,0.07748441800043064,2.492816536761062,1.1411445,1691
FIGNL1,True,0.10681616549748492,2.5343127992125494,1.320272,1318
TRIM47,True,0.020424127628341403,2.49815895404429,1.1642061,1631
GPS2,True,0.35516240728073656,2.5639623875626367,1.4482608,1105
DLG4,True,0.052316626002034634,2.4982986518370285,1.1648092,1630
FLOT2,True,0.5979318100041432,2.5357779106882123,1.3397096,1283
NES,True,0.14101715304811424,2.541345333562155,1.3506294,1260
RSG1,True,0.03136934010072382,2.543217981712438,1.3587132,1247
CASP9,True,0.19394902255102148,2.4872603664069213,1.1171601,1743
CHRM3,True,0.06390082465723688,2.467529102063609,1.0319859,1932
MYO18B,True,0.7779622888311944,3.0290544264464456,3.1124547,115
LARS,True,0.668077475692664,2.4794174262224287,1.0128794,1992
CA1,True,0.06152670887989691,2.7276784513566863,2.1549764,396
MICAL2,True,0.47588640658469983,2.6674955525190844,2.1035304,433
TEX15,True,0.2130749973402014,2.5242763141319133,1.2769474,1400
LOXL2,True,0.10436648957545963,2.6567737772227726,1.8489012,621
IRAK2,True,0.1612156342253479,2.486345390527518,1.1132104,1755
BHLHE40,True,0.2750197160838554,2.4817303510487556,1.0932885,1805
MEIS2,True,0.9985534539679214,2.730904299381827,1.7212672,754
CMPK2,True,0.05054512720130213,2.5039678468208124,1.1892815,1575
IL6ST,True,0.5356471423280386,2.4948140033371113,1.102163,1782
CRB1,True,0.03649377891194443,2.6795865287667713,1.9473773,554
IL15RA,True,0.11194064752720628,2.6981371580591818,2.027455,491
DOCK2,True,0.2053283393115946,2.510661499672848,1.2181761,1505
SOX5,True,0.2487765170112464,2.914618528864462,2.9619434,136
ZCCHC11,True,0.7773149483897129,2.6420864216303155,1.3068373,1344
FHOD3,True,0.07663173256626164,3.426533316570503,5.1717334,17
TPGS2,True,0.4618290268085412,2.5192081745407857,1.243623,1456
SLC43A3,True,0.14589878888397403,2.6718490362347485,1.9139768,582
COL4A2,True,0.0660038049674821,2.600669987765738,1.6067171,877
DZIP1,True,0.07001196560673192,2.5923924979610566,1.5709856,927
ANXA1,True,0.5140462133105362,2.5531848892697737,1.4406514,1117
CD36,True,0.05049591897469841,2.592757083830897,1.5725594,924
KCP,True,0.07169360767901012,2.5883193167678806,1.5534028,951
ADGRB3,True,0.9271099822591432,3.2222857070731945,4.014084,51
CEP162,True,0.32499012045322495,2.5058901122524437,1.1975794,1547
MRAP2,True,0.11864441066752168,2.565884191553578,1.4565567,1091
LMO2,True,0.15310646685828158,2.7434003363682575,2.2228434,370
TFCP2,True,0.689311487667508,2.602899812723503,1.7289445,744
KRT7,True,0.3789134124453283,2.573411605137303,1.5579447,942
ZC3H10,True,0.07962769922651515,2.5688721264384644,1.4694548,1076
TEC,True,0.4435455106011366,2.6025146057122037,1.7267107,746
DYSF,True,0.07112939130804209,2.6224618639544244,1.7007864,781
MDM2,True,0.9862706008941202,2.590138487674521,1.064445,1861
CCDC102A,True,0.041786362004650045,2.5609129619712037,1.4350973,1127
ABCB10,True,0.534202212773313,2.6058878230374574,1.7462717,722
GLUL,True,0.5601669001834247,2.6340539035293737,1.9096048,586
NPL,True,0.39698446105167606,2.815724259043038,2.9630976,135
FAM129A,True,0.6890312739383423,3.0117780081642813,4.0999985,46
TMBIM1,True,0.14592405596319,2.540158007681936,1.3455042,1272
ALDH1L2,True,0.10158353086219615,2.709540471086644,2.07668,455
RCBTB1,True,0.13143347600740873,2.50452509062069,1.191687,1568
LCP1,True,0.3644970075678557,2.716111871622057,2.3854527,306
TNS3,True,0.6359706423982622,2.8937319005053754,3.415458,88
IGF2BP3,True,1.2610801919567936,2.8816040723343765,1.9971209,514
HUS1,True,0.10827733346002141,2.5184538628700652,1.2518135,1441
CIB2,True,0.060799366943008123,2.5955062076441506,1.5844265,898
LIMD2,True,0.018360797630796146,2.4856902579795372,1.1103823,1762
BRIP1,True,2.067745941430321,3.176647053151932,1.4682888,1077
GALNT5,True,0.5240305351309438,2.5571732361228734,1.4637796,1083
RPS6KC1,True,1.1388173501864187,2.767773871519184,1.5010405,1028
GYPC,True,0.202654122880352,2.5260517684747072,1.2846115,1382
ST6GALNAC4,True,0.0532295924083788,2.528654516852951,1.2958468,1361
TMOD1,True,0.5969761530897905,2.76354891174401,2.6605368,201
HEMGN,True,0.20017229533449782,2.7372838535627295,2.1964402,382
TLN1,True,0.8885566207307313,2.640955473445479,1.3015603,1352
DCTN3,True,0.1595912099798052,2.495442766639566,1.1524812,1663
CD72,True,0.039325592032463184,2.6449171908923548,1.7977196,673
PIM1,True,0.2747151416731514,2.5197187737132882,1.2572738,1435
GMPR,True,1.1079541824992365,2.9465835431116156,2.2803063,333
FRS3,True,0.02571562266360061,2.779532105906152,2.3788137,311
TUBB2A,True,0.051587582890158405,2.8018104508645725,2.4749832,264
HMGA1,True,0.6836657265377307,2.5198366435871677,1.2472674,1448
PGBD1,True,0.10148648381434486,2.535563530854414,1.3256711,1308
TPMT,True,0.2122417445771573,2.6191447711006344,1.6864674,804
NRM,True,0.18938083844930836,2.4795033981721977,1.0836755,1825
SLCO2B1,True,0.5092809678038946,2.8496126775516606,3.159614,112
SLCO5A1,True,0.023736746019130273,2.6382625387659697,1.7689934,702
TMPRSS4,True,0.08512545435151922,2.6016943065990064,1.6111388,869
TRIM29,True,0.033504628502439446,2.8448834737129047,2.660917,200
STRA6,True,0.04961189321096063,2.786642374473854,2.4095068,291
RSL24D1,True,0.22657996862971422,2.4837077122544824,1.1018243,1783
TTLL7,True,0.1776538637023338,2.612087475116709,1.6560031,838
SLC44A5,True,0.5264439470810007,2.960001532012154,3.7997508,62
CYP1B1,True,0.31478693142354786,2.5091855710718423,1.211805,1514
STAMBPL1,True,0.043586242863081784,3.089279605198367,3.7159054,65
ADAMTS14,True,0.44144501791942437,2.626168644270152,1.8638787,616
TET1,True,0.9028256104903282,2.8171699307044387,2.123788,419
METTL5,True,0.23087682412783958,2.498939074483987,1.1675737,1624
FASTKD1,True,0.6046302165277749,2.5942976066826575,1.6790609,811
SLC40A1,True,0.12504392281681198,2.536840517362253,1.3311834,1296
MNS1,True,0.051856813229404976,2.4930371676884886,1.1420969,1688
SEMA7A,True,0.099811939883915,2.61256478720495,1.6580635,834
FAM13A,True,1.0575014723494514,3.135017530432351,3.6068852,73
ZGRF1,True,0.3363203922742683,2.5308879524016925,1.3054879,1347
RASGEF1B,True,0.20051663102374465,2.544229914477668,1.3630813,1236
GPAT3,True,0.3449037586891012,2.635840726221554,1.7585391,710
BBS7,True,0.16085134343103724,2.6165452521008254,1.6752461,815
BMPR1B,True,0.4819392698632027,2.5566514453966067,1.4607537,1086
BMP2K,True,1.3743518018777656,2.9048170247038407,2.0982847,438
CENPE,True,0.8048311602261717,2.670862567736509,1.4411087,1116
LEF1,True,0.08388385194557173,2.5959828095904887,1.5864838,896
EGF,True,0.1836191645027073,2.7004578855472072,2.037473,482
CPNE8,True,0.19100123451567694,2.6917400404560805,1.9998405,511
C1RL,True,0.21385152623796944,2.6497673021928163,1.8186562,650
INHBE,True,0.04833711467294227,2.6564927442907478,1.847688,622
MMAB,True,0.3992825989909063,2.5667200364078226,1.5191407,1004
N4BP2L1,True,0.08835072609562582,2.6112469355652026,1.6523747,841
DIAPH3,True,0.9553997619563676,2.78029595593053,1.9517318,549
PELI2,True,0.10127940492112497,2.4740026817305343,1.0599304,1870
ESR2,True,0.13885706309125265,2.8176290959293566,2.5432677,237
KCNH5,True,0.14501237144566048,2.6054523392996978,1.6273612,858
STON2,True,0.6566119270128733,2.7264311085049573,2.4452932,278
WARS,True,0.6618872268374186,2.489329902497165,1.0703611,1853
SLC12A6,True,0.4190781979261351,2.4846275503521027,1.0430925,1904
LYSMD2,True,0.0514043266566799,2.5554870249797825,1.4116751,1167
PIF1,True,0.23578563447522305,2.5452272996604464,1.3673868,1229
PCSK6,True,0.9491838810451287,2.5831390551209887,1.0317852,1933
NTRK3,True,0.10140803987958977,2.6052298843024126,1.6264008,860
MFGE8,True,0.6043261750945421,2.6152349060056816,1.8004748,669
FURIN,True,0.10729163306838604,2.6794770766793383,1.9469048,555
SH3GL3,True,0.1878387396214313,2.4838087164151235,1.1022602,1781
ARMC5,True,0.0669252987899566,2.4784213411052956,1.0790045,1836
ARHGAP17,True,0.5899157688398804,2.512924377536597,1.2071837,1525
MYLK3,True,0.1275368095762254,2.5148748035730666,1.2363638,1474
GID4,True,0.14325721028216074,2.6004286754274184,1.6056753,880
KSR1,True,0.565298693167125,2.5304409476801797,1.308761,1337
PCTP,True,0.16133938513278684,2.480597882892627,1.0884,1813
RHBDL3,True,0.05849980573339791,2.631104956748939,1.7380961,733
ABCA8,True,0.15210927377439656,2.690852555096013,1.9960095,516
BCAS3,True,3.4429044630709273,3.5601674548181323,1.1190224,1737
SAT2,True,0.030769259135126428,2.7987111843422228,2.4616044,270
TMC6,True,0.5054566009039709,2.572386231020686,1.5519985,954
NARF,True,0.8762608314398037,2.6584355715324013,1.3831235,1207
CBX8,True,0.062276411475781085,2.638434776471766,1.7697369,701
RNF157,True,0.4649724390638503,2.649075933251262,1.9967164,515
VAV1,True,0.1462182096430733,2.5414312660455236,1.3510004,1258
TMEM91,True,0.05141560108597022,2.506755217680792,1.2013137,1538
TMEM50B,True,0.4146431472994614,2.527480532351783,1.2915938,1370
URB1,True,0.6693520879689387,2.5093046233275484,1.186193,1581
ADAMTS10,True,0.0969791355460309,2.573439284171339,1.4891698,1046
MYO1F,True,0.16053444559455304,2.8095780144376725,2.5085135,248
CACNG8,True,0.0801164817833339,2.560677584343942,1.4340813,1130
ZNF614,True,0.05409383776888601,2.85649668628356,2.711048,187
FHAD1,True,0.0834891892055833,2.7103651337516856,2.0802398,453
HSPG2,True,0.6967444340793342,2.691935354965229,2.245255,350
ITGB3BP,True,0.42681743394777444,2.5014781238956836,1.1408077,1692
KIF2C,True,0.5555019323250068,2.5492618524887916,1.417902,1159
ZNF697,True,0.06325069146150658,2.767797753034957,2.32816,328
CD53,True,0.21969356773655935,2.603016789159376,1.6168475,866
MPC2,True,0.21981770306108717,2.4826128833312384,1.0970982,1793
CREG1,True,0.4292400625939379,2.5771141217190716,1.5794152,908
ADCY10,True,0.04088842667300809,2.5294987300897085,1.299491,1355
PPOX,True,0.12852367165489342,2.6489045681329237,1.814932,653
FCGR2A,True,0.05667985823165337,2.784436947759209,2.3999867,299
RGL1,True,0.08579515449297345,2.517233144672634,1.246544,1450
ADAMTSL4,True,0.38878308495063946,2.5925610043400114,1.6689905,821
DTL,True,0.5339679251264168,2.552274577684077,1.4353726,1126
DUSP10,True,0.08345216048090663,2.464613081406146,1.0193982,1970
TP53BP2,True,0.41447564594338765,2.5451202802822266,1.3938854,1191
SNAPIN,True,0.0769547374225115,2.4873256830598627,1.117442,1742
PKLR,True,0.07063942573487011,2.5778626036394865,1.5082641,1017
MBOAT2,True,0.7509366145775945,2.582175973846427,1.0272914,1946
PARP1,True,0.5259053101703237,2.506396304969779,1.1693279,1616
PYCR2,True,0.1277778139623191,2.6411152606460564,1.7813078,685
LBR,True,0.6045993109134263,2.5700848183049163,1.5386528,976
REN,True,0.03070598440122139,2.798379946970826,2.4601746,272
PPFIA4,True,0.07254366807736082,2.5677512941871123,1.4646164,1082
PTPN7,True,0.4845235012629889,2.690962744449369,2.239615,355
GALM,True,0.3308137716430844,2.5008655391663006,1.1758897,1599
SFXN5,True,0.7075590329183632,2.4887968404050986,1.0672699,1860
ST6GAL2,True,0.279970771175716,2.663955882138728,1.8799043,604
NPHP1,True,0.03383133952787946,2.5602536080728706,1.4322511,1133
TMEM177,True,0.038813953161008,2.7471743904270203,2.2391348,356
SLC20A1,True,0.4339932984636756,2.527871530465434,1.2938612,1365
FAHD2B,True,0.05097930104386019,2.5944460506054616,1.5798501,907
GALNT13,True,0.1601335156299713,2.6344066800687265,1.7523488,714
LNPK,True,0.6738677287727739,2.4971419836721034,1.1156628,1749
PTH2R,True,0.7656056217562122,2.8887762441473885,2.4579077,273
CSRNP1,True,0.108772780893384,2.4942909735921504,1.1475092,1675
CAND2,True,0.11892764072885044,2.5024759146032154,1.1828413,1587
IGSF11,True,0.18584281357098079,2.4762520832965587,1.0696404,1855
TMEM108,True,0.14809125726568076,2.594005965706626,1.5779504,913
TM4SF19,True,0.05293121171368549,2.521763805573869,1.2661016,1417
SLIT2,True,0.2209604250783275,2.4667511794197075,1.0286278,1942
CCNA2,True,0.22495974260525164,2.6053895504286837,1.6270901,859
GLRA3,True,0.23013719815653752,2.590213729003356,1.5615804,940
CDH18,True,0.37288287944225174,2.5181028693009893,1.2372134,1470
IQGAP2,True,0.6357485970974697,2.575793494142833,1.571757,926
ADAMTS19,True,1.0282570237161828,2.7548127140577083,1.8328254,634
ARHGAP26,True,0.7383202896109048,2.5858395068193762,1.0443857,1903
TIMD4,True,0.03807545324503994,2.4748648902939574,1.0636524,1863
RNF145,True,0.46474990101195235,2.57906477461764,1.590727,890
TNIP1,True,0.33763251580150955,2.486219923420155,1.1126688,1757
CPLX2,True,0.32216323554811555,2.6212925835954426,1.6957389,793
FAM217A,True,0.0321322193847959,3.0217233527116263,3.4242845,86
TBC1D7,True,0.19422946112669645,2.6012773398952813,1.6093389,872
GFOD1,True,0.6039439280732534,2.5688547623459423,1.5315198,986
KLHL3,True,0.03391656366209114,2.805611537546402,2.4913914,257
MMS22L,True,0.6613549094450131,2.4888436951025508,1.0675416,1859
RNF217,True,0.7972933035822211,2.7317648126983323,1.7252824,748
ARHGAP18,True,0.7944308613605688,2.626895844928286,1.2359571,1475
SLC18B1,True,0.123150546738871,2.600920915601365,1.6078002,873
SHPRH,True,0.5559251533145998,2.543092485312824,1.3821263,1209
AIG1,True,1.070327841469502,2.688708890502488,1.1564695,1652
SLC22A3,True,0.1968402541226726,2.537818327080669,1.3354044,1287
VWDE,True,0.7577215063200227,2.791425720826691,2.003664,506
CREB5,True,0.23222602191203054,2.6295917856339335,1.7315643,738
EGFR,True,0.2546709340040128,2.497534777166358,1.1615118,1634
IGFBP3,True,0.18107099228883458,2.6975498125826314,2.0249197,493
SSC4D,True,0.05856380573087783,2.669420139065744,1.9034919,589
PSPH,True,0.4050159410738047,2.489253233343692,1.0699165,1854
TMEM168,True,0.4784220850884804,2.4799065544797707,1.0157158,1982
TMEM209,True,0.5474802662740613,2.5527897563426603,1.4383601,1124
ZMYM3,True,0.09685072927190269,2.4694774784445768,1.0403965,1912
DOCK11,True,0.5246686714825323,2.6418363289560713,1.9547344,545
CSGALNACT1,True,0.4618427595905106,2.744608925848433,2.5507052,235
BIN3,True,0.365613386976768,2.5035860312711407,1.1530313,1661
SLC25A37,True,1.682664013918987,3.5851134881116318,4.35005,33
STAR,True,0.0802151217568589,2.6476381968964398,1.8094654,660
PXDNL,True,0.06461701759233567,2.553106186801593,1.4013977,1181
RGS20,True,0.19781061214761173,2.56736350742256,1.4629425,1084
MRPS28,True,0.06594589795952567,2.9069170044112083,2.928698,143
SYBU,True,0.2977931453914038,2.5140066347994834,1.2326161,1483
LRP12,True,0.42545916715705867,2.590423174805913,1.6565934,837
FAM83A,True,0.7878379243123659,2.871862979667593,2.3789895,310
C9orf72,True,0.06367567978712481,2.5861525946565695,1.5440496,967
SHC3,True,0.025304969886372132,2.720324565669443,2.123232,420
PLPPR1,True,0.03666991781192342,2.840595263529967,2.642406,204
GBGT1,True,0.041629838764478615,2.5094484451486267,1.2129397,1512
SURF2,True,0.0355936634785438,2.469022767301978,1.0384336,1915
NOTCH1,True,0.20861762997942,2.463084712445174,1.0128007,1994
FAM171A1,True,0.28064662300924603,2.7753650753880588,2.360826,319
ST8SIA6,True,0.8304295673755518,2.6418733739729725,1.3058432,1346
ANKRD30A,True,0.07713476972378278,2.5629172677755907,1.4437493,1111
ADD3,True,0.6602916305102703,2.506570653450637,1.1703389,1614
MKI67,True,1.5221104300631942,2.8901061314366085,1.5988721,884
FUOM,True,0.03093157169738404,2.6519384052873995,1.8280282,641
ITPRIP,True,0.23874870290338757,2.6484267043429006,1.8128692,656
ADAM12,True,0.022965678730001614,2.4906333763886215,1.1317204,1710
GAS2,True,0.08167807962207473,2.554419844007181,1.4070684,1177
LIN7C,True,0.08675712491375279,2.4700996298604747,1.0430821,1905
IMMP1L,True,0.5865910297028687,2.4947062790682173,1.1015383,1784
CCDC82,True,0.22465587350275626,2.570454816072442,1.4762868,1065
